Datetime,Date,Time,BL_P,LL_P,Air_P
8/30/23 11:00,8/30/2023,11:00:00,4.5637,3.1239,0.0146
8/30/23 11:30,8/30/2023,11:30:00,4.565,3.1239,0.0143
8/30/23 12:00,8/30/2023,12:00:00,4.5856,3.1257,0.0156
8/30/23 12:30,8/30/2023,12:30:00,4.5856,3.1194,0.0206
8/30/23 13:00,8/30/2023,13:00:00,4.5876,3.1221,0.0285
8/30/23 13:30,8/30/2023,13:30:00,4.5681,3.1231,0.028
8/30/23 14:00,8/30/2023,14:00:00,4.557,3.1246,0.0267
8/30/23 14:30,8/30/2023,14:30:00,4.5631,3.1234,0.0337
8/30/23 15:00,8/30/2023,15:00:00,4.5491,3.1202,0.0356
8/30/23 15:30,8/30/2023,15:30:00,4.5418,3.1212,0.04
8/30/23 16:00,8/30/2023,16:00:00,4.5363,3.1193,0.0418
8/30/23 16:30,8/30/2023,16:30:00,4.5393,3.1166,0.0516
8/30/23 17:00,8/30/2023,17:00:00,4.5347,3.1173,0.0529
8/30/23 17:30,8/30/2023,17:30:00,4.5263,3.116,0.0506
8/30/23 18:00,8/30/2023,18:00:00,4.5168,3.1168,0.0511
8/30/23 18:30,8/30/2023,18:30:00,4.5133,3.1144,0.0531
8/30/23 19:00,8/30/2023,19:00:00,4.5101,3.1147,0.055
8/30/23 19:30,8/30/2023,19:30:00,4.5087,3.1157,0.0577
8/30/23 20:00,8/30/2023,20:00:00,4.5052,3.1135,0.0596
8/30/23 20:30,8/30/2023,20:30:00,4.5081,3.1097,0.0679
8/30/23 21:00,8/30/2023,21:00:00,4.5045,3.1125,0.0647
8/30/23 21:30,8/30/2023,21:30:00,4.5119,3.1089,0.0614
8/30/23 22:00,8/30/2023,22:00:00,4.5222,3.1082,0.0655
8/30/23 22:30,8/30/2023,22:30:00,4.5204,3.1127,0.0656
8/30/23 23:00,8/30/2023,23:00:00,4.5111,3.1121,0.0681
8/30/23 23:30,8/30/2023,23:30:00,4.5035,3.1101,0.0747
8/31/23 0:00,8/31/2023,0:00:00,4.508,3.1113,0.072
8/31/23 0:30,8/31/2023,0:30:00,4.5061,3.1087,0.0717
8/31/23 1:00,8/31/2023,1:00:00,4.5067,3.1047,0.0688
8/31/23 1:30,8/31/2023,1:30:00,4.5167,3.1077,0.0712
8/31/23 2:00,8/31/2023,2:00:00,4.5241,3.1063,0.069
8/31/23 2:30,8/31/2023,2:30:00,4.5176,3.1072,0.0645
8/31/23 3:00,8/31/2023,3:00:00,4.5106,3.1054,0.0599
8/31/23 3:30,8/31/2023,3:30:00,4.5027,3.108,0.0561
8/31/23 4:00,8/31/2023,4:00:00,4.4916,3.1073,0.0517
8/31/23 4:30,8/31/2023,4:30:00,4.4852,3.1064,0.0557
8/31/23 5:00,8/31/2023,5:00:00,4.4758,3.1084,0.0518
8/31/23 5:30,8/31/2023,5:30:00,4.4693,3.1111,0.0441
8/31/23 6:00,8/31/2023,6:00:00,4.4646,3.1099,0.0447
8/31/23 6:30,8/31/2023,6:30:00,4.4622,3.1115,0.0432
8/31/23 7:00,8/31/2023,7:00:00,4.4606,3.1112,0.0389
8/31/23 7:30,8/31/2023,7:30:00,4.4557,3.1153,0.0363
8/31/23 8:00,8/31/2023,8:00:00,4.4518,3.1153,0.0339
8/31/23 8:30,8/31/2023,8:30:00,4.4478,3.1177,0.0283
8/31/23 9:00,8/31/2023,9:00:00,4.4485,3.1222,0.0241
8/31/23 9:30,8/31/2023,9:30:00,4.4436,3.1297,0.0087
8/31/23 10:00,8/31/2023,10:00:00,4.4391,3.1279,0.0187
8/31/23 10:30,8/31/2023,10:30:00,4.4346,3.1371,0.005
8/31/23 11:00,8/31/2023,11:00:00,4.4333,3.142,0.0067
8/31/23 11:30,8/31/2023,11:30:00,4.4256,3.1495,-0.0033
8/31/23 12:00,8/31/2023,12:00:00,4.4215,3.1554,-0.0146
8/31/23 12:30,8/31/2023,12:30:00,4.4215,3.1603,-0.0225
8/31/23 13:00,8/31/2023,13:00:00,4.4229,3.1652,-0.0302
8/31/23 13:30,8/31/2023,13:30:00,4.4213,3.1764,-0.0426
8/31/23 14:00,8/31/2023,14:00:00,4.4198,3.1843,-0.0517
8/31/23 14:30,8/31/2023,14:30:00,4.4153,3.1911,-0.0654
8/31/23 15:00,8/31/2023,15:00:00,4.4137,3.1894,-0.0781
8/31/23 15:30,8/31/2023,15:30:00,4.4131,3.1848,-0.0894
8/31/23 16:00,8/31/2023,16:00:00,4.4163,3.184,-0.0899
8/31/23 16:30,8/31/2023,16:30:00,4.4119,3.1912,-0.1061
8/31/23 17:00,8/31/2023,17:00:00,4.4106,3.2003,-0.1116
8/31/23 17:30,8/31/2023,17:30:00,4.4089,3.2039,-0.1218
8/31/23 18:00,8/31/2023,18:00:00,4.4041,3.2146,-0.1321
8/31/23 18:30,8/31/2023,18:30:00,4.404,3.2062,-0.1301
8/31/23 19:00,8/31/2023,19:00:00,4.4016,3.2061,-0.1352
8/31/23 19:30,8/31/2023,19:30:00,4.4031,3.2123,-0.1291
8/31/23 20:00,8/31/2023,20:00:00,4.3993,3.1936,-0.1345
8/31/23 20:30,8/31/2023,20:30:00,4.4006,3.1905,-0.1327
8/31/23 21:00,8/31/2023,21:00:00,4.4003,3.2015,-0.1327
8/31/23 21:30,8/31/2023,21:30:00,4.4003,3.1913,-0.1303
8/31/23 22:00,8/31/2023,22:00:00,4.3986,3.2111,-0.1357
8/31/23 22:30,8/31/2023,22:30:00,4.3954,3.2055,-0.1352
8/31/23 23:00,8/31/2023,23:00:00,4.3955,3.1988,-0.1372
8/31/23 23:30,8/31/2023,23:30:00,4.397,3.2091,-0.1379
9/1/23 0:00,9/1/2023,0:00:00,4.3908,3.2191,-0.1417
9/1/23 0:30,9/1/2023,0:30:00,4.3957,3.2243,-0.1337
9/1/23 1:00,9/1/2023,1:00:00,4.3939,3.2195,-0.1291
9/1/23 1:30,9/1/2023,1:30:00,4.3906,3.2248,-0.1294
9/1/23 2:00,9/1/2023,2:00:00,4.3919,3.2294,-0.1249
9/1/23 2:30,9/1/2023,2:30:00,4.3925,3.2314,-0.1196
9/1/23 3:00,9/1/2023,3:00:00,4.391,3.2344,-0.1164
9/1/23 3:30,9/1/2023,3:30:00,4.3943,3.2284,-0.1056
9/1/23 4:00,9/1/2023,4:00:00,4.3929,3.2303,-0.1006
9/1/23 4:30,9/1/2023,4:30:00,4.3926,3.2327,-0.1003
9/1/23 5:00,9/1/2023,5:00:00,4.3945,3.2217,-0.0952
9/1/23 5:30,9/1/2023,5:30:00,4.394,3.2129,-0.0896
9/1/23 6:00,9/1/2023,6:00:00,4.3941,3.2004,-0.0847
9/1/23 6:30,9/1/2023,6:30:00,4.3954,3.1926,-0.0785
9/1/23 7:00,9/1/2023,7:00:00,4.396,3.1958,-0.0734
9/1/23 7:30,9/1/2023,7:30:00,4.4009,3.1925,-0.0638
9/1/23 8:00,9/1/2023,8:00:00,4.4027,3.1857,-0.0584
9/1/23 8:30,9/1/2023,8:30:00,4.4077,3.1811,-0.0518
9/1/23 9:00,9/1/2023,9:00:00,4.4146,3.1763,-0.0403
9/1/23 9:30,9/1/2023,9:30:00,4.4211,3.1624,-0.0275
9/1/23 10:00,9/1/2023,10:00:00,4.4291,3.1555,-0.0287
9/1/23 10:30,9/1/2023,10:30:00,4.4407,3.1508,-0.014
9/1/23 11:00,9/1/2023,11:00:00,4.4515,3.1445,-0.0124
9/1/23 11:30,9/1/2023,11:30:00,4.4653,3.1446,-0.0032
9/1/23 12:00,9/1/2023,12:00:00,4.4764,3.1447,0.0096
9/1/23 12:30,9/1/2023,12:30:00,4.491,3.1454,0.0183
9/1/23 13:00,9/1/2023,13:00:00,4.504,3.144,0.0294
9/1/23 13:30,9/1/2023,13:30:00,4.5203,3.144,0.0361
9/1/23 14:00,9/1/2023,14:00:00,4.5348,3.1434,0.0447
9/1/23 14:30,9/1/2023,14:30:00,4.5519,3.1602,0.0541
9/1/23 15:00,9/1/2023,15:00:00,4.5658,3.1679,0.0689
9/1/23 15:30,9/1/2023,15:30:00,4.563,3.1635,0.0836
9/1/23 16:00,9/1/2023,16:00:00,4.5587,3.1643,0.0833
9/1/23 16:30,9/1/2023,16:30:00,4.5607,3.1689,0.0947
9/1/23 17:00,9/1/2023,17:00:00,4.5784,3.2079,0.1063
9/1/23 17:30,9/1/2023,17:30:00,4.5967,3.2298,0.1101
9/1/23 18:00,9/1/2023,18:00:00,4.6157,3.2158,0.1214
9/1/23 18:30,9/1/2023,18:30:00,4.6145,3.1939,0.1263
9/1/23 19:00,9/1/2023,19:00:00,4.6083,3.183,0.1295
9/1/23 19:30,9/1/2023,19:30:00,4.6182,3.1814,0.1265
9/1/23 20:00,9/1/2023,20:00:00,4.6005,3.1721,0.1293
9/1/23 20:30,9/1/2023,20:30:00,4.5899,3.1596,0.1328
9/1/23 21:00,9/1/2023,21:00:00,4.5973,3.1518,0.1261
9/1/23 21:30,9/1/2023,21:30:00,4.589,3.1424,0.1289
9/1/23 22:00,9/1/2023,22:00:00,4.5998,3.1369,0.1294
9/1/23 22:30,9/1/2023,22:30:00,4.6172,3.1383,0.1326
9/1/23 23:00,9/1/2023,23:00:00,4.6154,3.1336,0.1387
9/1/23 23:30,9/1/2023,23:30:00,4.6263,3.1337,0.1417
9/2/23 0:00,9/2/2023,0:00:00,4.6502,3.1453,0.1395
